painting	paintingLabel	depictedLabels	depicteds	Genre
http://www.wikidata.org/entity/Q20487994	Vulture and Its Prey	vulture	http://www.wikidata.org/entity/Q123120	Animals
http://www.wikidata.org/entity/Q20354178	Wild Geese	Anserini	http://www.wikidata.org/entity/Q82562	Animals
http://www.wikidata.org/entity/Q17319764	Birds fighting	Meleagris@rural area@cockfight@hen@rooster	http://www.wikidata.org/entity/Q43794@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q319771@http://www.wikidata.org/entity/Q2201314@http://www.wikidata.org/entity/Q2216236	Animals
http://www.wikidata.org/entity/Q22330367	Fight between a dog and a heron	dog@Ardeidae	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q18789	Animals
http://www.wikidata.org/entity/Q22810065	A dog over a dead boar.	dog@mountain@wild boar	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q8502@http://www.wikidata.org/entity/Q58697	Animals
http://www.wikidata.org/entity/Q23709752	Two Greyhounds in a Landscape	dog@greyhound	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q38571	Animals
http://www.wikidata.org/entity/Q18748382	Tiger at Rest	Tiger	http://www.wikidata.org/entity/Q19939	Animals
http://www.wikidata.org/entity/Q17276214	Two dueling tortoises	Testudinidae	http://www.wikidata.org/entity/Q46360	Animals
http://www.wikidata.org/entity/Q22570092	Blue horse	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q23698413	Three Horses in a Stormy Landscape	horse@tree	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q10884	Animals
http://www.wikidata.org/entity/Q23699677	Three Hunters in a Rocky Landscape	horse@tree	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q10884	Animals
http://www.wikidata.org/entity/Q23709295	A Hunter in a Landscape	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q23709447	A Grey Arab Stallion in a Desert Landscape	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q23758002	"One of Four Portraits of Horses - a Chestnut Racehorse with Jockey Up: walking to the left; jockey in buff-yellow jacket"	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q23758008	One of Four Portraits of Horses - a Chestnut Racehorse Exercised by a Trainer in a Blue Coat: galloping to the left, the horse wearing blue sweat cover and saddle-cloth edged with gold	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q23758010	One of Four Portraits of Horses - a Chestnut Racehorse Exercised by a Trainer in a Red Coat: galloping to the left, the horse wearing white sweat covers on head, neck and body	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q23758042	Dr. Syntax, a Bay Racehorse, Standing in a Coastal Landscape, an Estuary Beyond	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q20267854	Two Ducks	duck	http://www.wikidata.org/entity/Q3736439	Animals
http://www.wikidata.org/entity/Q23308491	The Pianolesson	kitten@house cat@stool@upright piano	http://www.wikidata.org/entity/Q147@http://www.wikidata.org/entity/Q146@http://www.wikidata.org/entity/Q33163@http://www.wikidata.org/entity/Q3382191	Animals
http://www.wikidata.org/entity/Q20441227	Deer	deer	http://www.wikidata.org/entity/Q29838690	Animals
http://www.wikidata.org/entity/Q20441231	Deer in Mountain Home	deer	http://www.wikidata.org/entity/Q29838690	Animals
http://www.wikidata.org/entity/Q20487671	Bears in the Wilderness	bear	http://www.wikidata.org/entity/Q30090244	Animals
http://www.wikidata.org/entity/Q18603123	Swans in the Reeds	body of water@swan@sunrise@twilight@reed	http://www.wikidata.org/entity/Q15324@http://www.wikidata.org/entity/Q34384@http://www.wikidata.org/entity/Q193294@http://www.wikidata.org/entity/Q164160@http://www.wikidata.org/entity/Q2734060	Animals
http://www.wikidata.org/entity/Q18713946	Plum Blossom and Bamboo	Bambuseae@Passer montanus@Prunus mume	http://www.wikidata.org/entity/Q35922@http://www.wikidata.org/entity/Q25968@http://www.wikidata.org/entity/Q157763	Animals
http://www.wikidata.org/entity/Q20267561	An Eagle among Small Birds	eagle	http://www.wikidata.org/entity/Q2092297	Animals
http://www.wikidata.org/entity/Q18713975	Aquatic Scene with Crabs	Brachyura	http://www.wikidata.org/entity/Q40802	Animals
http://www.wikidata.org/entity/Q21172532	Hen with her chicks	landscape@thistle@chick@hen	http://www.wikidata.org/entity/Q107425@http://www.wikidata.org/entity/Q538906@http://www.wikidata.org/entity/Q1642639@http://www.wikidata.org/entity/Q2201314	Animals
http://www.wikidata.org/entity/Q16919745	Woolly rhinoceros	woolly rhinoceros	http://www.wikidata.org/entity/Q188949	Animals
http://www.wikidata.org/entity/Q16917076	Black Bull	bull	http://www.wikidata.org/entity/Q693690	Animals
http://www.wikidata.org/entity/Q23008971	Berger des Pyrénées	mountain@sheep@Pyrenees	http://www.wikidata.org/entity/Q8502@http://www.wikidata.org/entity/Q7368@http://www.wikidata.org/entity/Q12431	Animals
http://www.wikidata.org/entity/Q18620606	Vaches au Pâturage	herd@Berck@pasture@grazing@cow@Église Saint-Jean-Baptiste de Berck	http://www.wikidata.org/entity/Q209542@http://www.wikidata.org/entity/Q334301@http://www.wikidata.org/entity/Q30121@http://www.wikidata.org/entity/Q3239189@http://www.wikidata.org/entity/Q11748378@http://www.wikidata.org/entity/Q20018924	Animals
http://www.wikidata.org/entity/Q22807079	Turkey and rooster.	chicken@cottage@rooster@Meleagris gallopavo	http://www.wikidata.org/entity/Q780@http://www.wikidata.org/entity/Q5783996@http://www.wikidata.org/entity/Q2216236@http://www.wikidata.org/entity/Q26844	Animals
http://www.wikidata.org/entity/Q20739260	Cattle along the Waterside	sea@cattle@tree@cloud@coast@horizon	http://www.wikidata.org/entity/Q165@http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q93352@http://www.wikidata.org/entity/Q43261	Animals
http://www.wikidata.org/entity/Q23709298	A Macaw, Ducks, Parrots and Other Birds in a Landscape	bird@tree	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q10884	Animals
http://www.wikidata.org/entity/Q23699746	Llamas and a fox in a wooded landscape	tree	http://www.wikidata.org/entity/Q10884	Animals
http://www.wikidata.org/entity/Q23701016	Nine Greyhounds in a Landscape	tree@greyhound	http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q38571	Animals
http://www.wikidata.org/entity/Q21985790	A cow in the meadow	meadow@cow@hen@rooster	http://www.wikidata.org/entity/Q7777019@http://www.wikidata.org/entity/Q11748378@http://www.wikidata.org/entity/Q2201314@http://www.wikidata.org/entity/Q2216236	Animals
http://www.wikidata.org/entity/Q20739263	Cows Watering	Sun@sky@cattle@tree@cloud@pond	http://www.wikidata.org/entity/Q525@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q3253281	Animals
http://www.wikidata.org/entity/Q22063568	Devoration: Wild Geese	goose@vivarium	http://www.wikidata.org/entity/Q16529344@http://www.wikidata.org/entity/Q3177968	Animals
http://www.wikidata.org/entity/Q20667050	Deer	sky@tree@river@cloud@shore@deer	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q4022@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q468756@http://www.wikidata.org/entity/Q29838690	Animals
http://www.wikidata.org/entity/Q20739262	Cattle and Landscape	sky@village@cattle@horse@tree@river@man@cloud@cowboy@bell tower	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q532@http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q4022@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q178521@http://www.wikidata.org/entity/Q200334	Animals
http://www.wikidata.org/entity/Q20739271	Harriman, New York, Overlooking the Hudson	sky@cattle@house@Hudson River@tree@cloud@Harriman	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q3947@http://www.wikidata.org/entity/Q3140@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q1586185	Animals
http://www.wikidata.org/entity/Q20739275	Midsummer	sky@cattle@tree@cloud@pond	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q3253281	Animals
http://www.wikidata.org/entity/Q20739302	Cows in the Meadow	sky@tree@cloud@meadow@cow@pond	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q7777019@http://www.wikidata.org/entity/Q11748378@http://www.wikidata.org/entity/Q3253281	Animals
http://www.wikidata.org/entity/Q21157428	Mountainous landscape with ducks	duck	http://www.wikidata.org/entity/Q3736439	Animals
http://www.wikidata.org/entity/Q20537618	Black Horse	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q40432	The Horse Fair	horse@man@boulevard de l'Hôpital@Paris horse market@Pitié-Salpêtrière Hospital@percheron	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q2922016@http://www.wikidata.org/entity/Q40685808@http://www.wikidata.org/entity/Q939883@http://www.wikidata.org/entity/Q1232528	Animals
http://www.wikidata.org/entity/Q28032593	A Study of Horsemen in Three Positions	horse@horseman	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q16684351	Animals
http://www.wikidata.org/entity/Q28037795	Adonis	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q28782387	Horse Frightened by Lightning	horse@thunderstorm	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q2857578	Animals
http://www.wikidata.org/entity/Q23758171	Hunter in a landscape	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q23912	A Young Tiger Playing with its Mother	Tiger	http://www.wikidata.org/entity/Q19939	Animals
http://www.wikidata.org/entity/Q22262418	Cat among roosters	house cat@chick@rooster	http://www.wikidata.org/entity/Q146@http://www.wikidata.org/entity/Q1642639@http://www.wikidata.org/entity/Q2216236	Animals
http://www.wikidata.org/entity/Q22814392	Wisent against the forest clearing.	Bison bonasus	http://www.wikidata.org/entity/Q81091	Animals
http://www.wikidata.org/entity/Q20539173	Et vænge	cattle@tree	http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q10884	Animals
http://www.wikidata.org/entity/Q22231643	Os galgos	Galgo Español@greyhound@Lepus	http://www.wikidata.org/entity/Q37920@http://www.wikidata.org/entity/Q38571@http://www.wikidata.org/entity/Q46076	Animals
http://www.wikidata.org/entity/Q28482451	Dog attacking a cat	house cat@dog@hare	http://www.wikidata.org/entity/Q146@http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q63941258	Animals
http://www.wikidata.org/entity/Q20579124	Indian Summer on the Hudson River	Hudson River@indian summer	http://www.wikidata.org/entity/Q3140@http://www.wikidata.org/entity/Q280004	Animals
http://www.wikidata.org/entity/Q28810634	Kari Mako [Korimako] Mahurangi N.Z.	flower@plant@berry@New Zealand Bellbird	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q756@http://www.wikidata.org/entity/Q13184@http://www.wikidata.org/entity/Q394708	Animals
http://www.wikidata.org/entity/Q20537764	Two Horses	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q20537771	White Horse and Sunset	horse@sunset	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q166564	Animals
http://www.wikidata.org/entity/Q5047026	Cart with Black Ox	ox@cart	http://www.wikidata.org/entity/Q473194@http://www.wikidata.org/entity/Q234668	Animals
http://www.wikidata.org/entity/Q5047027	Cart with Red and White Ox	ox@cart	http://www.wikidata.org/entity/Q473194@http://www.wikidata.org/entity/Q234668	Animals
http://www.wikidata.org/entity/Q3991290	A Tigress Suckling Her Cubs	Tiger	http://www.wikidata.org/entity/Q19939	Animals
http://www.wikidata.org/entity/Q5054118	Cattleya Orchid and Three Hummingbirds	flower	http://www.wikidata.org/entity/Q506	Animals
http://www.wikidata.org/entity/Q7859175	Two Rats	rat	http://www.wikidata.org/entity/Q43730466	Animals
http://www.wikidata.org/entity/Q20742531	Hummingbirds and Their Nest	nest@Trochilidae	http://www.wikidata.org/entity/Q4785@http://www.wikidata.org/entity/Q43624	Animals
http://www.wikidata.org/entity/Q7741023	The Hungry Lion Throws Itself on the Antelope	jungle@lion@antelope	http://www.wikidata.org/entity/Q191086@http://www.wikidata.org/entity/Q140@http://www.wikidata.org/entity/Q25894	Animals
http://www.wikidata.org/entity/Q15951392	Gray Horse	horse@Arabian horse	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q184138	Animals
http://www.wikidata.org/entity/Q16916738	Horse	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q16916904	Aurochs, Horses and Deer	horse@unicorn@Red Deer@bull	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q7246@http://www.wikidata.org/entity/Q79794@http://www.wikidata.org/entity/Q693690	Animals
http://www.wikidata.org/entity/Q6555920	Lions in the Desert	lion	http://www.wikidata.org/entity/Q140	Animals
http://www.wikidata.org/entity/Q7735099	The Fox Hunt	Red Fox	http://www.wikidata.org/entity/Q8332	Animals
http://www.wikidata.org/entity/Q28802533	Birds attacked by a hawk.	chicken@hawk@rooster	http://www.wikidata.org/entity/Q780@http://www.wikidata.org/entity/Q846664@http://www.wikidata.org/entity/Q2216236	Animals
http://www.wikidata.org/entity/Q15260686	Monkey before skeletton	book@table@monkey@skeleton@paper@writing implement@rhesus macaque@eye contact@inkwell@study@standing@desk@quill	http://www.wikidata.org/entity/Q571@http://www.wikidata.org/entity/Q14748@http://www.wikidata.org/entity/Q1367@http://www.wikidata.org/entity/Q7881@http://www.wikidata.org/entity/Q11472@http://www.wikidata.org/entity/Q121916@http://www.wikidata.org/entity/Q156606@http://www.wikidata.org/entity/Q633546@http://www.wikidata.org/entity/Q1160546@http://www.wikidata.org/entity/Q1759167@http://www.wikidata.org/entity/Q1986098@http://www.wikidata.org/entity/Q1064858@http://www.wikidata.org/entity/Q4063215	Animals
http://www.wikidata.org/entity/Q28023424	Two Pigs	pig@pigsty	http://www.wikidata.org/entity/Q787@http://www.wikidata.org/entity/Q1651566	Animals
http://www.wikidata.org/entity/Q28801946	Sleeping pig.	pig	http://www.wikidata.org/entity/Q787	Animals
http://www.wikidata.org/entity/Q27978481	Bird's Concert	bird@concert	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q182832	Animals
http://www.wikidata.org/entity/Q28769270	Touc, Seated on a Table	French Bulldog	http://www.wikidata.org/entity/Q29149	Animals
http://www.wikidata.org/entity/Q28790842	New Zealand Moths	Lepidoptera@Vanessa itea@Vanessa gonerilla@Aenetus virescens	http://www.wikidata.org/entity/Q28319@http://www.wikidata.org/entity/Q1935955@http://www.wikidata.org/entity/Q2214879@http://www.wikidata.org/entity/Q507767	Animals
http://www.wikidata.org/entity/Q27971999	Fighting Dogs	hound@dog fighting	http://www.wikidata.org/entity/Q38923@http://www.wikidata.org/entity/Q1066914	Animals
http://www.wikidata.org/entity/Q28810633	Pigeon (size of life) Loyalty Isles	cliff@Red-bellied Fruit Dove@Loyalty Islands@branch@foliage	http://www.wikidata.org/entity/Q107679@http://www.wikidata.org/entity/Q1263328@http://www.wikidata.org/entity/Q913470@http://www.wikidata.org/entity/Q2923673@http://www.wikidata.org/entity/Q18250160	Animals
http://www.wikidata.org/entity/Q16916669	Giant Deer	Red Deer@Irish Elk	http://www.wikidata.org/entity/Q79794@http://www.wikidata.org/entity/Q312054	Animals
http://www.wikidata.org/entity/Q28025067	A Young Bull and two Cows in a Meadow	bull@cow	http://www.wikidata.org/entity/Q693690@http://www.wikidata.org/entity/Q11748378	Animals
http://www.wikidata.org/entity/Q29655835	Horses tethered at a Cottage Door	dog@horse@man@thatched cottage	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q13360578	Animals
http://www.wikidata.org/entity/Q11918682	The White Horse	flower@nudity@horse@tree@watercourse@Tahiti@landscape	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q355304@http://www.wikidata.org/entity/Q42000@http://www.wikidata.org/entity/Q107425	Animals
http://www.wikidata.org/entity/Q20537731	Study of Wild Horses	Equus ferus	http://www.wikidata.org/entity/Q27742	Animals
http://www.wikidata.org/entity/Q16879855	Dead Frog with Flies	decomposition@fly@jolo	http://www.wikidata.org/entity/Q339062@http://www.wikidata.org/entity/Q859257@http://www.wikidata.org/entity/Q3116510	Animals
http://www.wikidata.org/entity/Q20742523	Hummingbird Perched on the Orchid Plant	Trochilidae@Orchid	http://www.wikidata.org/entity/Q43624@http://www.wikidata.org/entity/Q12737238	Animals
http://www.wikidata.org/entity/Q20742533	Jungle Orchids and Hummingbirds	Trochilidae@Orchidaceae	http://www.wikidata.org/entity/Q43624@http://www.wikidata.org/entity/Q25308	Animals
http://www.wikidata.org/entity/Q20537687	Chamois	chamois	http://www.wikidata.org/entity/Q131340	Animals
http://www.wikidata.org/entity/Q28814921	A hen.	chicken	http://www.wikidata.org/entity/Q780	Animals
http://www.wikidata.org/entity/Q28822649	Fowl with a rabbit and guinea pig.	chicken@rabbit@wall@duck@gate@domesticated turkey@Cavia porcellus@rooster	http://www.wikidata.org/entity/Q780@http://www.wikidata.org/entity/Q9394@http://www.wikidata.org/entity/Q42948@http://www.wikidata.org/entity/Q3736439@http://www.wikidata.org/entity/Q53060@http://www.wikidata.org/entity/Q848706@http://www.wikidata.org/entity/Q79803@http://www.wikidata.org/entity/Q2216236	Animals
http://www.wikidata.org/entity/Q20537683	Buffalo Head	American bison	http://www.wikidata.org/entity/Q82728	Animals
http://www.wikidata.org/entity/Q20537761	Trapped	American bison@Canis lupus	http://www.wikidata.org/entity/Q82728@http://www.wikidata.org/entity/Q18498	Animals
http://www.wikidata.org/entity/Q20573995	Buffalo Country	American bison	http://www.wikidata.org/entity/Q82728	Animals
http://www.wikidata.org/entity/Q38983553	Young cattle enjoy green fodder in the barn	cattle@grass@animal byre	http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q643352@http://www.wikidata.org/entity/Q1207909	Animals
http://www.wikidata.org/entity/Q9058643	Dogs and hunting gear	cloud@sky@knife@chain@black powder rifle@dog collar@powder flask@hunting dog@leash@shotgun	http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q32489@http://www.wikidata.org/entity/Q2397485@http://www.wikidata.org/entity/Q3091144@http://www.wikidata.org/entity/Q8441013@http://www.wikidata.org/entity/Q14830135@http://www.wikidata.org/entity/Q38774@http://www.wikidata.org/entity/Q384873@http://www.wikidata.org/entity/Q486396	Animals
http://www.wikidata.org/entity/Q20537684	Bull Elk	Cervus canadensis	http://www.wikidata.org/entity/Q180404	Animals
http://www.wikidata.org/entity/Q20537759	Study of a Moose	Elk	http://www.wikidata.org/entity/Q35517	Animals
http://www.wikidata.org/entity/Q38406435	Study of Insects	Araneae@insect@Anthophila@Formicidae@Scarabaeoidea@Scarabaeidae	http://www.wikidata.org/entity/Q1357@http://www.wikidata.org/entity/Q1390@http://www.wikidata.org/entity/Q7391@http://www.wikidata.org/entity/Q7386@http://www.wikidata.org/entity/Q132379@http://www.wikidata.org/entity/Q186946	Animals
http://www.wikidata.org/entity/Q12088123	A Greyhound Catching a Young Wild Boar	greyhound@wild boar	http://www.wikidata.org/entity/Q38571@http://www.wikidata.org/entity/Q58697	Animals
http://www.wikidata.org/entity/Q20742521	Fork-Tailed Woodnymph	fork-tailed woodnymph	http://www.wikidata.org/entity/Q581590	Animals
http://www.wikidata.org/entity/Q29385249	Black Stork in a Landscape	bird	http://www.wikidata.org/entity/Q5113	Animals
http://www.wikidata.org/entity/Q28843174	Pasture with sheep and a goat.	sheep@pasture@spined loach	http://www.wikidata.org/entity/Q7368@http://www.wikidata.org/entity/Q30121@http://www.wikidata.org/entity/Q728408	Animals
http://www.wikidata.org/entity/Q27954954	Cows in landscape	cow	http://www.wikidata.org/entity/Q11748378	Animals
http://www.wikidata.org/entity/Q29466538	The Two Majesties	Sun@lion	http://www.wikidata.org/entity/Q525@http://www.wikidata.org/entity/Q140	Animals
http://www.wikidata.org/entity/Q28809089	Crimson Horned Pheasant (Satyr Tragapan)	Satyr Tragopan	http://www.wikidata.org/entity/Q685399	Animals
http://www.wikidata.org/entity/Q20742522	Hooded Visorbearer	Hooded Visorbearer	http://www.wikidata.org/entity/Q1267453	Animals
http://www.wikidata.org/entity/Q20537721	Rocky Mountain Goats	Oreamnos americanus	http://www.wikidata.org/entity/Q242602	Animals
http://www.wikidata.org/entity/Q18573209	Two Hounds	dog@sky@plant@rope@trunk	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q756@http://www.wikidata.org/entity/Q31029@http://www.wikidata.org/entity/Q193472	Animals
http://www.wikidata.org/entity/Q20537615	African Beetle	Coleoptera	http://www.wikidata.org/entity/Q22671	Animals
http://www.wikidata.org/entity/Q20741582	Blue Morpho Butterfly	Morpho@butterfly	http://www.wikidata.org/entity/Q645804@http://www.wikidata.org/entity/Q11946202	Animals
http://www.wikidata.org/entity/Q20586760	Nooning on the Platte	Platte River	http://www.wikidata.org/entity/Q655754	Animals
http://www.wikidata.org/entity/Q20537610	A Wild Stallion	stallion	http://www.wikidata.org/entity/Q757833	Animals
http://www.wikidata.org/entity/Q20537606	A Rocky Mountain Sheep, Ovis, Montana	Bighorn sheep	http://www.wikidata.org/entity/Q189466	Animals
http://www.wikidata.org/entity/Q20537717	Long Horned Sheep	Bighorn sheep	http://www.wikidata.org/entity/Q189466	Animals
http://www.wikidata.org/entity/Q20537725	Rocky Mountain Sheep	Bighorn sheep	http://www.wikidata.org/entity/Q189466	Animals
http://www.wikidata.org/entity/Q20537734	Study of a Bighorn Ram	Bighorn sheep	http://www.wikidata.org/entity/Q189466	Animals
http://www.wikidata.org/entity/Q20537765	View of Subiaco, Italy	Subiaco	http://www.wikidata.org/entity/Q243467	Animals
http://www.wikidata.org/entity/Q2917717	The Bull	sky@sheep@beard@rural area@man@cloud@trunk@bull@pasture@leaf@elderly people@jolo@grazing@handlebar moustache@acorn@standing@Oude Kerk (Rijswijk)@white hair@cow@herder@willow@oak	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q7368@http://www.wikidata.org/entity/Q42804@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q193472@http://www.wikidata.org/entity/Q693690@http://www.wikidata.org/entity/Q30121@http://www.wikidata.org/entity/Q33971@http://www.wikidata.org/entity/Q2191986@http://www.wikidata.org/entity/Q3116510@http://www.wikidata.org/entity/Q3239189@http://www.wikidata.org/entity/Q3326291@http://www.wikidata.org/entity/Q3914781@http://www.wikidata.org/entity/Q1986098@http://www.wikidata.org/entity/Q2173606@http://www.wikidata.org/entity/Q6933946@http://www.wikidata.org/entity/Q11748378@http://www.wikidata.org/entity/Q12059906@http://www.wikidata.org/entity/Q29994594@http://www.wikidata.org/entity/Q33036816	Animals
http://www.wikidata.org/entity/Q2547869	Dog	dog	http://www.wikidata.org/entity/Q144	Animals
http://www.wikidata.org/entity/Q18579344	Favourite, one of King Karl XI's riding horses	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q19925708	From Shifting Shade	cattle@cloud@pond@tree@sky	http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q3253281@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q527	Animals
http://www.wikidata.org/entity/Q19925273	Boy with Dogs in a Landscape	dog@boy	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q3010	Animals
http://www.wikidata.org/entity/Q18599209	Redstarts and Butterflies. Five studies in one frame, NM 2223-2227	flower@bird@Common Redstart@Lepidoptera	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q26620@http://www.wikidata.org/entity/Q28319	Animals
http://www.wikidata.org/entity/Q18599211	Chaffinches and Dragonflies. Five studies in one frame, NM 2223-2227	flower@bird@Common Chaffinch@Odonata	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q25383@http://www.wikidata.org/entity/Q25375	Animals
http://www.wikidata.org/entity/Q18599216	A Cat with a Young Bird in its Mouth. Five studies in one frame NM 2223-2227	flower@house cat@bird	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q146@http://www.wikidata.org/entity/Q5113	Animals
http://www.wikidata.org/entity/Q28822509	Hawk and geese.	hawk@goose	http://www.wikidata.org/entity/Q846664@http://www.wikidata.org/entity/Q16529344	Animals
http://www.wikidata.org/entity/Q18573418	A Fox Family	bird@fox@je voux ce plat@rural area@grass@litter (zoology)	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q8331@http://www.wikidata.org/entity/Q39266@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q643352@http://www.wikidata.org/entity/Q2479906	Animals
http://www.wikidata.org/entity/Q18574199	Eider Ducks	bird@Common Eider	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q26696	Animals
http://www.wikidata.org/entity/Q18574200	Sea Eagles	bird@White-tailed Eagle	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q25438	Animals
http://www.wikidata.org/entity/Q18574329	Capercailzie Hen	bird@tree@Tetrao urogallus	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q129059	Animals
http://www.wikidata.org/entity/Q18574348	Wildgeese Settling	bird@Anserini	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q82562	Animals
http://www.wikidata.org/entity/Q18574350	Sea Eagle's Nest	bird@nest@tree@White-tailed Eagle	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q4785@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q25438	Animals
http://www.wikidata.org/entity/Q18599213	A Cat and a Chaffinch. Five animal studies in one frame, NM 2223-2227	house cat@bird@Common Chaffinch	http://www.wikidata.org/entity/Q146@http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q25383	Animals
http://www.wikidata.org/entity/Q30540867	Sir Archy by Diomed out of Castianira	black people@Sir Archy	http://www.wikidata.org/entity/Q817393@http://www.wikidata.org/entity/Q7526045	Animals
http://www.wikidata.org/entity/Q29902189	Head of a lion	lioness	http://www.wikidata.org/entity/Q17611534	Animals
http://www.wikidata.org/entity/Q18599214	Sparrows in a Cherry Tree. Five studies in one frame, NM 2223-2227	cherry@bird	http://www.wikidata.org/entity/Q196@http://www.wikidata.org/entity/Q5113	Animals
http://www.wikidata.org/entity/Q19925151	A Goldfinch and a Robin	European Goldfinch@Erithacus	http://www.wikidata.org/entity/Q25418@http://www.wikidata.org/entity/Q855800	Animals
